id,generation,name,set_num,supertype,legalities
bw1-97,Fifth,PokÃ© Ball,97,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-98,Fifth,PokÃ©dex,98,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw1-99,Fifth,PokÃ©mon Communication,99,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw1-100,Fifth,Potion,100,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-101,Fifth,Professor Juniper,101,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw1-102,Fifth,Revive,102,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw1-103,Fifth,Super Scoop Up,103,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw1-104,Fifth,Switch,104,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-105,Fifth,Grass Energy,105,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-106,Fifth,Fire Energy,106,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-107,Fifth,Water Energy,107,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-108,Fifth,Lightning Energy,108,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-109,Fifth,Psychic Energy,109,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-110,Fifth,Fighting Energy,110,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-111,Fifth,Darkness Energy,111,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-112,Fifth,Metal Energy,112,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw1-113,Fifth,Reshiram,113,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw1-114,Fifth,Zekrom,114,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw1-115,Fifth,Pikachu,115,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-1,Other,Snivy,1,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-2,Other,Maractus,2,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-3,Other,Tepig,3,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-4,Other,Oshawott,4,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-5,Other,Alomomola,5,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-6,Other,Blitzle,6,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-7,Other,Munna,7,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-8,Other,Sandile,8,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-9,Other,Zorua,9,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-10,Other,Klink,10,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-11,Other,Pidove,11,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd11-12,Other,Audino,12,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-1,Fifth,Pansage,1,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-2,Fifth,Simisage,2,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-3,Fifth,Sewaddle,3,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-4,Fifth,Sewaddle,4,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-5,Fifth,Swadloon,5,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-6,Fifth,Swadloon,6,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-7,Fifth,Leavanny,7,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-8,Fifth,Leavanny,8,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-9,Fifth,Cottonee,9,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-10,Fifth,Cottonee,10,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-11,Fifth,Whimsicott,11,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-12,Fifth,Whimsicott,12,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-13,Fifth,Petilil,13,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-14,Fifth,Lilligant,14,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-15,Fifth,Deerling,15,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-16,Fifth,Sawsbuck,16,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-17,Fifth,Virizion,17,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-18,Fifth,Pansear,18,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-19,Fifth,Simisear,19,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-20,Fifth,Darumaka,20,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-21,Fifth,Darmanitan,21,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-22,Fifth,Panpour,22,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-23,Fifth,Simipour,23,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-24,Fifth,Basculin,24,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-25,Fifth,Basculin,25,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-26,Fifth,Ducklett,26,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-27,Fifth,Swanna,27,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-28,Fifth,Cubchoo,28,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-29,Fifth,Cubchoo,29,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-30,Fifth,Beartic,30,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-31,Fifth,Beartic,31,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-32,Fifth,Emolga,32,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-33,Fifth,Joltik,33,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-34,Fifth,Galvantula,34,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-35,Fifth,Thundurus,35,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-36,Fifth,Woobat,36,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-37,Fifth,Swoobat,37,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-38,Fifth,Venipede,38,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-39,Fifth,Whirlipede,39,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-40,Fifth,Scolipede,40,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-41,Fifth,Sigilyph,41,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-42,Fifth,Sigilyph,42,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-43,Fifth,Gothita,43,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-44,Fifth,Gothita,44,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-45,Fifth,Gothorita,45,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-46,Fifth,Gothorita,46,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-47,Fifth,Gothitelle,47,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-48,Fifth,Gothitelle,48,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-49,Fifth,Roggenrola,49,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-50,Fifth,Roggenrola,50,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-51,Fifth,Boldore,51,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-52,Fifth,Boldore,52,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-53,Fifth,Gigalith,53,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-54,Fifth,Drilbur,54,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-55,Fifth,Drilbur,55,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-56,Fifth,Excadrill,56,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-57,Fifth,Excadrill,57,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-58,Fifth,Throh,58,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-59,Fifth,Sawk,59,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-60,Fifth,Sandile,60,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-61,Fifth,Krokorok,61,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-62,Fifth,Krookodile,62,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-63,Fifth,Terrakion,63,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-64,Fifth,Purrloin,64,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-65,Fifth,Liepard,65,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-66,Fifth,Zorua,66,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-67,Fifth,Zoroark,67,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-68,Fifth,Vullaby,68,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-69,Fifth,Mandibuzz,69,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-70,Fifth,Ferroseed,70,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-71,Fifth,Ferroseed,71,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-72,Fifth,Ferrothorn,72,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-73,Fifth,Ferrothorn,73,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-74,Fifth,Klink,74,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-75,Fifth,Klang,75,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-76,Fifth,Klinklang,76,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-77,Fifth,Cobalion,77,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-78,Fifth,Patrat,78,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-79,Fifth,Watchog,79,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-80,Fifth,Pidove,80,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-81,Fifth,Tranquill,81,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-82,Fifth,Unfezant,82,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-83,Fifth,Audino,83,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-84,Fifth,Minccino,84,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-85,Fifth,Cinccino,85,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-86,Fifth,Rufflet,86,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-87,Fifth,Rufflet,87,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-88,Fifth,Braviary,88,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-89,Fifth,Tornadus,89,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-90,Fifth,Bianca,90,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-91,Fifth,Cheren,91,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-92,Fifth,Crushing Hammer,92,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw2-93,Fifth,Great Ball,93,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw2-94,Fifth,Max Potion,94,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-95,Fifth,PokÃ©mon Catcher,95,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw2-96,Fifth,Recycle,96,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-97,Fifth,Thundurus,97,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw2-98,Fifth,Tornadus,98,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-1,Fifth,Sewaddle,1,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-2,Fifth,Swadloon,2,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-3,Fifth,Leavanny,3,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-4,Fifth,Petilil,4,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-5,Fifth,Lilligant,5,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-6,Fifth,Dwebble,6,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-7,Fifth,Crustle,7,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-8,Fifth,Karrablast,8,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-9,Fifth,Foongus,9,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-10,Fifth,Amoonguss,10,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-11,Fifth,Shelmet,11,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-12,Fifth,Accelgor,12,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-13,Fifth,Virizion,13,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-14,Fifth,Victini,14,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-15,Fifth,Victini,15,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-16,Fifth,Pansear,16,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-17,Fifth,Simisear,17,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-18,Fifth,Heatmor,18,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-19,Fifth,Larvesta,19,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-20,Fifth,Larvesta,20,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-21,Fifth,Volcarona,21,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-22,Fifth,Tympole,22,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-23,Fifth,Palpitoad,23,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-24,Fifth,Seismitoad,24,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-25,Fifth,Tirtouga,25,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-26,Fifth,Carracosta,26,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-27,Fifth,Vanillite,27,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-28,Fifth,Vanillish,28,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-29,Fifth,Vanilluxe,29,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-30,Fifth,Frillish,30,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-31,Fifth,Jellicent,31,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-32,Fifth,Cryogonal,32,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-33,Fifth,Cryogonal,33,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-34,Fifth,Kyurem,34,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-35,Fifth,Blitzle,35,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-36,Fifth,Zebstrika,36,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-37,Fifth,Emolga,37,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-38,Fifth,Tynamo,38,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-39,Fifth,Tynamo,39,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-40,Fifth,Eelektrik,40,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-41,Fifth,Eelektross,41,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-42,Fifth,Stunfisk,42,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-43,Fifth,Victini,43,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-44,Fifth,Yamask,44,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-45,Fifth,Yamask,45,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-46,Fifth,Cofagrigus,46,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-47,Fifth,Cofagrigus,47,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-48,Fifth,Trubbish,48,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-49,Fifth,Garbodor,49,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-50,Fifth,Solosis,50,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-51,Fifth,Duosion,51,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-52,Fifth,Reuniclus,52,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-53,Fifth,Reuniclus,53,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-54,Fifth,Elgyem,54,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-55,Fifth,Elgyem,55,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-56,Fifth,Beheeyem,56,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-57,Fifth,Litwick,57,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-58,Fifth,Litwick,58,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-59,Fifth,Lampent,59,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-60,Fifth,Chandelure,60,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-61,Fifth,Gigalith,61,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-62,Fifth,Timburr,62,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-63,Fifth,Gurdurr,63,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-64,Fifth,Conkeldurr,64,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-65,Fifth,Conkeldurr,65,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-66,Fifth,Archen,66,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-67,Fifth,Archeops,67,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Banned'}"
bw3-68,Fifth,Stunfisk,68,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-69,Fifth,Mienfoo,69,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-70,Fifth,Mienshao,70,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-71,Fifth,Golett,71,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-72,Fifth,Golurk,72,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-73,Fifth,Terrakion,73,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-74,Fifth,Landorus,74,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-75,Fifth,Pawniard,75,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-76,Fifth,Bisharp,76,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-77,Fifth,Deino,77,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-78,Fifth,Zweilous,78,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-79,Fifth,Hydreigon,79,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-80,Fifth,Escavalier,80,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-81,Fifth,Pawniard,81,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-82,Fifth,Bisharp,82,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-83,Fifth,Durant,83,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-84,Fifth,Cobalion,84,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-85,Fifth,Audino,85,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-86,Fifth,Axew,86,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-87,Fifth,Fraxure,87,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-88,Fifth,Haxorus,88,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-89,Fifth,Druddigon,89,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-90,Fifth,Cover Fossil,90,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-91,Fifth,Eviolite,91,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-92,Fifth,N,92,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-93,Fifth,Plume Fossil,93,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-94,Fifth,Rocky Helmet,94,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
bw3-95,Fifth,Super Rod,95,Trainer,"{'standard': 'Legal', 'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-96,Fifth,Xtransceiver,96,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-97,Fifth,Virizion,97,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-98,Fifth,Victini,98,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-99,Fifth,Terrakion,99,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-100,Fifth,Cobalion,100,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-101,Fifth,N,101,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw3-102,Fifth,Meowth,102,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-1,Fifth,Pinsir,1,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-2,Fifth,Seedot,2,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-3,Fifth,Kricketot,3,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-4,Fifth,Kricketune,4,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-5,Fifth,Shaymin-EX,5,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-6,Fifth,Pansage,6,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-7,Fifth,Simisage,7,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-8,Fifth,Foongus,8,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-9,Fifth,Amoonguss,9,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-10,Fifth,Growlithe,10,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-11,Fifth,Growlithe,11,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-12,Fifth,Arcanine,12,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-13,Fifth,Arcanine,13,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-14,Fifth,Moltres,14,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-15,Fifth,Pansear,15,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-16,Fifth,Simisear,16,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-17,Fifth,Darumaka,17,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-18,Fifth,Litwick,18,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-19,Fifth,Lampent,19,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-20,Fifth,Chandelure,20,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-21,Fifth,Reshiram,21,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-22,Fifth,Reshiram-EX,22,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-23,Fifth,Staryu,23,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-24,Fifth,Starmie,24,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
bw4-25,Fifth,Lapras,25,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
